linkStart,linkEnd,capacity
R1844,R3418,3030
R3828,R3418,3030
R2622,R1825,3030
R3254,R3152,3030
R1922,R2445,3030
R1061,R2116,3030
R1061,R1355,3030
R1061,R1769,3030
R1061,R1880,3030
R1061,R3611,3030
R3254,R4379,3030
R3254,R1277,3030
R3254,R3230,3030
R3254,R1340,3030
R3254,R1550,3030
R3254,R3798,3030
R3254,R4123,3030
R3254,R3528,3030
R3254,R2342,3030
R3254,R3533,3030
R3254,R2152,3030
R1922,R1039,3030
R1384,R2445,3030
R1384,R1039,3030
R1721,R2721,3030
R2291,R2610,3030
R2291,R3244,3030
R2721,R3355,3030
R2721,R1721,3030
R1919,R2012,3030
R1919,R3355,3030
R1919,R1721,3030
R1721,R1919,3030
R2445,R1922,3030
R1043,R2238,3030
R1043,R4030,3030
R1967,R3973,3030
R1967,R1426,3030
R1039,R1384,3030
R1039,R1922,3030
R2445,R1384,3030
R3254,R3774,3030
R3254,R1262,3030
R3828,R3241,3030
R3254,R2171,3030
R1471,R1092,3030
R1471,R1021,3030
R1021,R1471,3030
R1021,R1085,3030
R1021,R3814,3030
R1021,R1288,3030
R1021,R3294,3030
R1085,R1092,3030
R1085,R1021,3030
R3814,R1092,3030
R3814,R1021,3030
R1288,R1092,3030
R1288,R1021,3030
R3294,R1092,3030
R3294,R1021,3030
R4110,R2238,3030
R4110,R4030,3030
R4109,R3254,3030
R4109,R3748,3030
R2557,R3254,3030
R3254,R3650,3030
R3254,R2846,3030
R3254,R1907,3030
R3254,R2235,3030
R3254,R3904,3030
R3254,R4028,3030
R3254,R3627,3030
R3254,R1110,3030
R3254,R1810,3030
R2557,R3748,3030
R3254,R1585,3030
R3254,R2557,3030
R3254,R4109,3030
R1880,R1784,3030
R1880,R1061,3030
R3611,R1784,3030
R3611,R1061,3030
R1684,R2207,3030
R1426,R1876,3030
R2207,R1684,3030
R1769,R1784,3030
R2980,R1665,3030
R3467,R1743,3030
R3467,R1176,3030
R2991,R3129,3030
R2991,R1825,3030
R1312,R3341,3030
R1312,R2012,3030
R1769,R1061,3030
R1174,R3418,3030
R1044,R4166,3030
R1044,R2096,3030
R1044,R3973,3030
R1044,R1426,3030
R4212,R4166,3030
R4212,R2096,3030
R4212,R3973,3030
R2980,R2985,3030
R1174,R3241,3030
R2096,R4212,3030
R2561,R4030,3030
R4365,R2238,3030
R4365,R4030,3030
R2733,R2610,3030
R2733,R3244,3030
R3510,R2481,3030
R3510,R1428,3030
R2561,R2238,3030
R1452,R2547,3030
R3208,R4030,3030
R1452,R3490,3030
R3773,R1784,3030
R3865,R2985,3030
R3865,R1665,3030
R2437,R2985,3030
R2437,R1665,3030
R3208,R2238,3030
R4212,R1426,3030
R4166,R1044,3030
R4166,R4212,3030
R3625,R2012,3030
R1656,R3341,3030
R1656,R2012,3030
R3671,R3341,3030
R3671,R2012,3030
R3887,R3341,3030
R3887,R2012,3030
R3625,R3341,3030
R4329,R3341,3030
R1556,R3341,3030
R4329,R2012,3030
R1875,R3341,3030
R1875,R2012,3030
R1279,R3341,3030
R1279,R2012,3030
R3647,R3341,3030
R3647,R2012,3030
R1703,R2012,3030
R1703,R3341,3030
R2667,R2012,3030
R2667,R3341,3030
R1556,R2012,3030
R2978,R3341,3030
R2978,R2012,3030
R2277,R3341,3030
R2277,R2012,3030
R1712,R3341,3030
R1712,R2012,3030
R2044,R3341,3030
R2044,R2012,3030
R1230,R3341,3030
R1230,R2012,3030
R4236,R3341,3030
R4236,R2012,3030
R1579,R3341,3030
R1579,R2012,3030
R2979,R3425,3030
R2979,R1076,3030
R3041,R3425,3030
R2503,R1674,3030
R1825,R3343,3030
R1825,R2687,3030
R1825,R3795,3030
R1825,R2622,3030
R1825,R4120,3030
R1825,R2345,3030
R1825,R1632,3030
R2503,R1260,3030
R3981,R1674,3030
R1602,R1674,3030
R1602,R1260,3030
R1493,R3129,3030
R1493,R1825,3030
R3961,R3129,3030
R3961,R1825,3030
R1255,R1674,3030
R1825,R3615,3030
R1825,R1849,3030
R1825,R2991,3030
R1825,R3979,3030
R1825,R2537,3030
R1825,R1349,3030
R1825,R3278,3030
R1825,R2135,3030
R1825,R1343,3030
R1825,R1783,3030
R1825,R3270,3030
R1825,R1457,3030
R1825,R3344,3030
R1825,R1755,3030
R1825,R4284,3030
R1825,R1497,3030
R1825,R1493,3030
R1825,R3961,3030
R1825,R2353,3030
R1255,R1260,3030
R3981,R1260,3030
R3041,R1076,3030
R3425,R1793,3030
R3653,R3425,3030
R3425,R3225,3030
R3425,R1499,3030
R3425,R3570,3030
R3425,R3653,3030
R3425,R3249,3030
R3425,R1699,3030
R3425,R3041,3030
R2353,R3129,3030
R3425,R2979,3030
R3249,R1076,3030
R3249,R3425,3030
R1699,R1076,3030
R1699,R3425,3030
R1793,R1076,3030
R1793,R3425,3030
R3653,R1076,3030
R3570,R3425,3030
R3570,R1076,3030
R1499,R3425,3030
R2353,R1825,3030
R3979,R3129,3030
R3979,R1825,3030
R1076,R3225,3030
R1076,R1499,3030
R1076,R3570,3030
R1076,R3653,3030
R1076,R3249,3030
R1076,R1699,3030
R1076,R1793,3030
R1076,R3041,3030
R1076,R2979,3030
R3225,R1076,3030
R3225,R3425,3030
R1499,R1076,3030
R2096,R1044,3030
R3139,R2985,3030
R1825,R3116,3030
R2012,R2039,3030
R2012,R3911,3030
R2012,R2344,3030
R2012,R2063,3030
R2012,R3461,3030
R2012,R4251,3030
R2012,R1747,3030
R2012,R2575,3030
R2012,R3506,3030
R2012,R2642,3030
R2012,R2641,3030
R2012,R1210,3030
R2012,R2776,3030
R2012,R1047,3030
R2012,R1312,3030
R2012,R1556,3030
R2207,R2412,3030
R2012,R1507,3030
R2012,R1937,3030
R3139,R1665,3030
R3341,R2324,3030
R3341,R2443,3030
R3341,R3002,3030
R3341,R2772,3030
R3341,R2255,3030
R3341,R1261,3030
R3341,R2262,3030
R3341,R3944,3030
R3341,R1324,3030
R2012,R3590,3030
R3341,R2560,3030
R3341,R1032,3030
R2012,R4336,3030
R2012,R4136,3030
R2012,R3580,3030
R2012,R3864,3030
R2012,R2461,3030
R2012,R2978,3030
R2012,R2277,3030
R2012,R1712,3030
R2012,R1080,3030
R2012,R1945,3030
R2012,R2685,3030
R2012,R3607,3030
R2012,R2011,3030
R2012,R2859,3030
R2012,R1573,3030
R2012,R2053,3030
R2012,R2321,3030
R2012,R2044,3030
R2012,R1618,3030
R2012,R2111,3030
R2012,R2498,3030
R2012,R2709,3030
R2012,R1141,3030
R2012,R3815,3030
R2012,R2144,3030
R2012,R2030,3030
R2012,R2904,3030
R2012,R1752,3030
R2012,R2884,3030
R2012,R1230,3030
R2012,R4236,3030
R2012,R1579,3030
R2012,R2667,3030
R2012,R1703,3030
R2012,R1656,3030
R2012,R3671,3030
R2012,R3887,3030
R2012,R3625,3030
R2012,R4329,3030
R2012,R1875,3030
R2012,R1279,3030
R2012,R3647,3030
R2012,R3410,3030
R2012,R1780,3030
R3341,R2638,3030
R3341,R2762,3030
R3341,R1727,3030
R3341,R3506,3030
R3341,R2344,3030
R3341,R2063,3030
R3341,R3461,3030
R3341,R4251,3030
R3341,R1747,3030
R3341,R2575,3030
R3341,R2039,3030
R3341,R2641,3030
R3341,R2044,3030
R3341,R1210,3030
R3341,R2776,3030
R3341,R1047,3030
R3341,R1312,3030
R3341,R1556,3030
R3341,R2978,3030
R3341,R2277,3030
R3341,R3911,3030
R3341,R1507,3030
R3341,R2642,3030
R3341,R1937,3030
R1849,R3129,3030
R1849,R1825,3030
R3388,R3241,3030
R3388,R3418,3030
R1979,R2127,3030
R1979,R2300,3030
R2106,R3553,3030
R3288,R2610,3030
R3288,R3244,3030
R3341,R4336,3030
R3341,R4136,3030
R3341,R3580,3030
R3341,R3864,3030
R3341,R2461,3030
R3341,R3590,3030
R3341,R1712,3030
R3341,R1230,3030
R3341,R1154,3030
R3341,R1618,3030
R3341,R3607,3030
R3341,R2011,3030
R3341,R2859,3030
R3341,R1573,3030
R3341,R2053,3030
R3341,R1080,3030
R3341,R2321,3030
R3341,R2111,3030
R3341,R4236,3030
R3341,R2498,3030
R3341,R2709,3030
R3341,R1141,3030
R3341,R3815,3030
R3341,R2144,3030
R3341,R2919,3030
R3341,R3194,3030
R3341,R2685,3030
R3341,R1945,3030
R3341,R1735,3030
R3341,R2904,3030
R3341,R1579,3030
R3341,R2667,3030
R3341,R1703,3030
R3341,R1656,3030
R3341,R3671,3030
R3341,R3887,3030
R3341,R3625,3030
R3341,R4329,3030
R3341,R1875,3030
R3341,R1279,3030
R3341,R3647,3030
R3341,R3410,3030
R3341,R1780,3030
R3341,R2884,3030
R3341,R1752,3030
R1825,R1179,3030
R1825,R1377,3030
R2012,R3194,3030
R3578,R1368,3030
R1368,R1975,3030
R1368,R3578,3030
R1102,R2963,3030
R1102,R1368,3030
R1975,R2963,3030
R1975,R1368,3030
R3578,R2963,3030
R2212,R3129,3030
R2963,R3578,3030
R2212,R1825,3030
R4157,R3129,3030
R4157,R1825,3030
R1371,R3129,3030
R1371,R1825,3030
R1377,R3129,3030
R1377,R1825,3030
R1368,R1102,3030
R2963,R1975,3030
R3589,R1326,3030
R1017,R4282,3030
R2600,R2118,3030
R2118,R2636,3030
R2118,R2600,3030
R2118,R1017,3030
R2118,R1776,3030
R2118,R3237,3030
R2118,R2950,3030
R1017,R2118,3030
R2963,R1102,3030
R1776,R4282,3030
R1776,R2118,3030
R4302,R3161,3030
R4302,R3313,3030
R4302,R4198,3030
R3237,R4282,3030
R3237,R2118,3030
R3116,R3129,3030
R3116,R1825,3030
R1179,R3129,3030
R1497,R3129,3030
R3344,R1825,3030
R4244,R1674,3030
R4244,R1260,3030
R1755,R3129,3030
R1755,R1825,3030
R4284,R3129,3030
R4284,R1825,3030
R1497,R1825,3030
R1179,R1825,3030
R1270,R2985,3030
R1270,R1665,3030
R1326,R3478,3030
R1326,R3589,3030
R1736,R3478,3030
R1736,R3589,3030
R3478,R1326,3030
R3344,R3129,3030
R1457,R1825,3030
R1457,R3129,3030
R3270,R1825,3030
R2537,R3129,3030
R2537,R1825,3030
R1349,R3129,3030
R1349,R1825,3030
R3278,R3129,3030
R3278,R1825,3030
R3669,R1674,3030
R3669,R1260,3030
R2135,R3129,3030
R2135,R1825,3030
R1343,R3129,3030
R1343,R1825,3030
R1783,R3129,3030
R1783,R1825,3030
R3270,R3129,3030
R2600,R4282,3030
R2636,R2118,3030
R2636,R4282,3030
R2401,R2885,3030
R2401,R4003,3030
R2401,R3326,3030
R2401,R3849,3030
R2401,R3089,3030
R2401,R1672,3030
R2401,R4160,3030
R2401,R3638,3030
R2401,R2986,3030
R4080,R2704,3030
R2401,R1792,3030
R2401,R3402,3030
R2401,R3445,3030
R2401,R2395,3030
R2401,R1223,3030
R4130,R3648,3030
R4080,R3277,3030
R2401,R4144,3030
R2401,R2942,3030
R2401,R2659,3030
R2401,R2892,3030
R4114,R3648,3030
R2401,R3277,3030
R2401,R3407,3030
R2401,R2704,3030
R2401,R3810,3030
R2401,R3321,3030
R2401,R2987,3030
R2401,R1029,3030
R2401,R2554,3030
R2401,R2588,3030
R2401,R2435,3030
R2401,R1280,3030
R2401,R3781,3030
R2401,R3903,3030
R2401,R2664,3030
R4080,R3407,3030
R4080,R3810,3030
R4282,R3237,3030
R2942,R2401,3030
R4080,R2885,3030
R4080,R2986,3030
R4080,R1792,3030
R4080,R3402,3030
R4080,R3445,3030
R4080,R2395,3030
R4080,R1223,3030
R2942,R4080,3030
R4080,R3321,3030
R4144,R2401,3030
R4144,R4080,3030
R4003,R2401,3030
R4282,R2636,3030
R4282,R2600,3030
R4282,R1017,3030
R4282,R1776,3030
R4080,R3638,3030
R4080,R4160,3030
R4080,R1672,3030
R4080,R3089,3030
R4080,R2987,3030
R4080,R1029,3030
R4080,R2554,3030
R4080,R2588,3030
R4080,R2435,3030
R4080,R1280,3030
R4080,R3781,3030
R4080,R3903,3030
R4080,R2664,3030
R4080,R2892,3030
R4080,R2659,3030
R4080,R2942,3030
R4080,R4144,3030
R4080,R3326,3030
R4080,R3849,3030
R3478,R1736,3030
R3589,R1736,3030
R1825,R1371,3030
R3129,R3116,3030
R3129,R2657,3030
R3129,R4352,3030
R3129,R1458,3030
R3129,R2212,3030
R3129,R4157,3030
R3129,R1371,3030
R3129,R1377,3030
R3129,R1179,3030
R3129,R2933,3030
R3129,R2537,3030
R3129,R1349,3030
R3129,R3278,3030
R3129,R2135,3030
R3129,R1343,3030
R3129,R1783,3030
R3129,R3270,3030
R3129,R1932,3030
R3129,R4357,3030
R1998,R3553,3030
R1674,R4244,3030
R4083,R3308,3030
R4083,R2290,3030
R2616,R2290,3030
R4232,R3308,3030
R4232,R2290,3030
R1674,R3005,3030
R1674,R3669,3030
R1674,R2503,3030
R3129,R3771,3030
R1674,R1602,3030
R1674,R1255,3030
R1674,R3981,3030
R3129,R1664,3030
R3129,R2417,3030
R3129,R1196,3030
R3129,R3047,3030
R3129,R1457,3030
R3129,R3344,3030
R3129,R1755,3030
R1825,R3771,3030
R1260,R1602,3030
R1260,R1255,3030
R1260,R3981,3030
R1825,R1664,3030
R1825,R2417,3030
R1825,R1196,3030
R1825,R3047,3030
R1825,R4357,3030
R3129,R4284,3030
R1825,R2933,3030
R1825,R1932,3030
R1825,R2657,3030
R1825,R4352,3030
R1825,R1458,3030
R1825,R2212,3030
R1825,R4157,3030
R1260,R2503,3030
R1260,R4244,3030
R1260,R3669,3030
R1260,R3005,3030
R3129,R1497,3030
R3129,R1493,3030
R3129,R3961,3030
R3129,R2353,3030
R3129,R3979,3030
R3129,R2991,3030
R3129,R1849,3030
R3129,R3615,3030
R3129,R3343,3030
R3129,R2687,3030
R3129,R3795,3030
R3129,R2622,3030
R3129,R4120,3030
R3129,R2345,3030
R3129,R1632,3030
R3456,R2290,3030
R2290,R4232,3030
R2290,R2616,3030
R2097,R4167,3030
R4084,R2290,3030
R1152,R3308,3030
R1152,R2290,3030
R3326,R2401,3030
R3326,R4080,3030
R2418,R2789,3030
R2418,R3857,3030
R2097,R3993,3030
R2789,R2418,3030
R4069,R4167,3030
R4069,R3993,3030
R4167,R2097,3030
R4167,R4069,3030
R3993,R2097,3030
R3993,R4069,3030
R2641,R3341,3030
R4084,R3308,3030
R1763,R2290,3030
R1763,R3308,3030
R3506,R2012,3030
R1998,R1177,3030
R2092,R2238,3030
R2092,R4030,3030
R3064,R2985,3030
R3064,R1665,3030
R3708,R2985,3030
R3708,R1665,3030
R3528,R3748,3030
R3528,R3254,3030
R4154,R2449,3030
R4154,R2898,3030
R1304,R3973,3030
R1304,R1426,3030
R3097,R2374,3030
R3506,R3341,3030
R2641,R2012,3030
R2789,R1503,3030
R2290,R4083,3030
R3308,R1763,3030
R2521,R1743,3030
R2521,R1176,3030
R2776,R3341,3030
R2776,R2012,3030
R1047,R3341,3030
R1047,R2012,3030
R1809,R2167,3030
R3308,R4084,3030
R2789,R1028,3030
R3308,R1152,3030
R3308,R4083,3030
R3308,R4232,3030
R2290,R1763,3030
R2290,R4084,3030
R2290,R1152,3030
R2290,R3456,3030
R3953,R1176,3030
R3953,R1743,3030
R1210,R2012,3030
R1210,R3341,3030
R2789,R2997,3030
R2789,R2407,3030
R3857,R2418,3030
R3857,R1503,3030
R3857,R1028,3030
R3857,R2997,3030
R3857,R2407,3030
R1503,R2789,3030
R1503,R3857,3030
R1028,R2789,3030
R1028,R3857,3030
R2997,R2789,3030
R2997,R3857,3030
R2407,R2789,3030
R2407,R3857,3030
R2012,R2919,3030
R4336,R3341,3030
R2238,R1488,3030
R2941,R3905,3030
R2238,R2179,3030
R2440,R3940,3030
R2440,R2941,3030
R2238,R2662,3030
R1528,R3940,3030
R1528,R2941,3030
R3365,R3940,3030
R2238,R3208,3030
R2238,R2561,3030
R2238,R4365,3030
R3365,R2941,3030
R2238,R2092,3030
R2238,R3619,3030
R2238,R1005,3030
R2238,R2804,3030
R2238,R3847,3030
R2941,R3219,3030
R2238,R3481,3030
R2941,R3365,3030
R4156,R1799,3030
R2238,R2220,3030
R2238,R2754,3030
R2238,R3228,3030
R2238,R1564,3030
R4223,R2610,3030
R4223,R3244,3030
R3940,R2440,3030
R3940,R1528,3030
R3940,R3365,3030
R3940,R3219,3030
R2238,R1041,3030
R3940,R3905,3030
R2941,R2440,3030
R2941,R1528,3030
R3219,R3940,3030
R2238,R1062,3030
R2155,R2300,3030
R2313,R3753,3030
R2238,R3989,3030
R2313,R1827,3030
R2313,R2633,3030
R2313,R3304,3030
R2313,R1872,3030
R2313,R4326,3030
R2238,R2034,3030
R2313,R2714,3030
R1619,R2898,3030
R1619,R2449,3030
R1177,R1998,3030
R2313,R4050,3030
R1101,R2300,3030
R1101,R2127,3030
R2313,R1627,3030
R2313,R3584,3030
R2313,R1228,3030
R3219,R2941,3030
R2313,R2310,3030
R2238,R2845,3030
R2238,R3220,3030
R2238,R3253,3030
R2313,R2614,3030
R2313,R4271,3030
R2313,R1121,3030
R2238,R2587,3030
R2313,R3974,3030
R2238,R1707,3030
R2238,R3952,3030
R2238,R3068,3030
R2313,R2036,3030
R2238,R3689,3030
R2238,R4259,3030
R2313,R4047,3030
R4156,R1670,3030
R2184,R1799,3030
R2184,R1670,3030
R2464,R1463,3030
R1232,R1463,3030
R1232,R1607,3030
R2238,R3377,3030
R2225,R3185,3030
R2225,R3019,3030
R2238,R4290,3030
R4047,R2313,3030
R4047,R2550,3030
R2238,R1737,3030
R2238,R3364,3030
R2310,R2313,3030
R2310,R2550,3030
R1228,R2313,3030
R1228,R2550,3030
R3185,R2225,3030
R2464,R1607,3030
R3304,R2550,3030
R1799,R4156,3030
R3023,R1607,3030
R2195,R1867,3030
R3033,R3552,3030
R3033,R1867,3030
R1867,R2195,3030
R1867,R3033,3030
R1463,R1171,3030
R1463,R3023,3030
R1463,R2464,3030
R1463,R1232,3030
R1607,R1171,3030
R1607,R3023,3030
R1607,R2464,3030
R1607,R1232,3030
R2238,R2302,3030
R3023,R1463,3030
R3185,R3507,3030
R3185,R3332,3030
R2238,R4184,3030
R3019,R2225,3030
R3088,R2802,3030
R2238,R3826,3030
R2238,R1870,3030
R2238,R2120,3030
R2238,R1027,3030
R2238,R2335,3030
R3615,R3129,3030
R3615,R1825,3030
R1746,R1683,3030
R1746,R2802,3030
R3882,R2610,3030
R3882,R3244,3030
R1670,R2184,3030
R1670,R4156,3030
R1799,R2184,3030
R3088,R1683,3030
R2802,R1746,3030
R2802,R3088,3030
R2238,R2208,3030
R3019,R3507,3030
R3019,R3332,3030
R3507,R3185,3030
R3507,R3019,3030
R3332,R3185,3030
R3332,R3019,3030
R2238,R3264,3030
R2238,R2223,3030
R2662,R2238,3030
R2662,R4030,3030
R2179,R2238,3030
R2179,R4030,3030
R1683,R3088,3030
R1683,R1746,3030
R2313,R1069,3030
R2155,R2127,3030
R1945,R2012,3030
R2000,R2332,3030
R2000,R3729,3030
R3460,R1176,3030
R3460,R1743,3030
R2795,R2898,3030
R2795,R2449,3030
R4175,R3131,3030
R4215,R2347,3030
R4215,R2910,3030
R4059,R4215,3030
R4059,R3697,3030
R4175,R4363,3030
R4160,R4080,3030
R4160,R2401,3030
R1672,R4080,3030
R3723,R4215,3030
R2000,R3721,3030
R2000,R2724,3030
R1672,R2401,3030
R2000,R4089,3030
R2550,R3100,3030
R2550,R3318,3030
R3753,R2313,3030
R3753,R2550,3030
R3091,R2332,3030
R3091,R3721,3030
R3584,R2313,3030
R3584,R2550,3030
R1827,R2313,3030
R1827,R2550,3030
R2633,R2313,3030
R2633,R2550,3030
R3091,R3729,3030
R4215,R4059,3030
R4215,R3723,3030
R3723,R3697,3030
R3697,R4059,3030
R2300,R1101,3030
R2910,R3697,3030
R4099,R2655,3030
R3847,R4030,3030
R4099,R1296,3030
R1041,R2238,3030
R1041,R4030,3030
R4099,R2594,3030
R4099,R4224,3030
R3436,R2985,3030
R3436,R1665,3030
R1268,R3241,3030
R1268,R3418,3030
R1564,R2238,3030
R1564,R4030,3030
R3228,R2238,3030
R3228,R4030,3030
R3847,R2238,3030
R1158,R4224,3030
R3697,R3723,3030
R1158,R2594,3030
R1071,R2898,3030
R1071,R2449,3030
R3697,R2347,3030
R2655,R1158,3030
R3697,R2910,3030
R2655,R4099,3030
R1296,R1158,3030
R2347,R4215,3030
R2347,R3697,3030
R1296,R4099,3030
R2594,R1158,3030
R2910,R4215,3030
R2594,R4099,3030
R1158,R2655,3030
R1158,R1296,3030
R3091,R2724,3030
R3091,R4089,3030
R2550,R1768,3030
R2120,R4030,3030
R2550,R2614,3030
R1027,R4030,3030
R2550,R4271,3030
R1027,R2238,3030
R2550,R1121,3030
R2550,R3974,3030
R2335,R4030,3030
R2550,R2036,3030
R2550,R4047,3030
R2550,R2310,3030
R2550,R1228,3030
R2335,R2238,3030
R2550,R3753,3030
R2550,R3584,3030
R2550,R1827,3030
R2120,R2238,3030
R1870,R2238,3030
R2550,R1406,3030
R1870,R4030,3030
R2300,R2155,3030
R2300,R1979,3030
R2127,R1101,3030
R2127,R2155,3030
R2127,R1979,3030
R4089,R3091,3030
R2313,R1406,3030
R2313,R1768,3030
R2313,R3100,3030
R2313,R3318,3030
R4089,R2000,3030
R3367,R1665,3030
R3367,R2985,3030
R2685,R2012,3030
R2685,R3341,3030
R2550,R2633,3030
R2550,R3304,3030
R2550,R1872,3030
R2550,R4326,3030
R2160,R1428,3030
R2160,R2481,3030
R4269,R2898,3030
R4269,R2449,3030
R4364,R3062,3030
R3343,R1825,3030
R3343,R3129,3030
R2724,R3091,3030
R2724,R2000,3030
R2332,R3091,3030
R2332,R2000,3030
R3721,R3091,3030
R3721,R2000,3030
R3729,R3091,3030
R3729,R2000,3030
R2607,R2481,3030
R2607,R1428,3030
R2746,R2481,3030
R2754,R4030,3030
R2550,R2714,3030
R2550,R4050,3030
R2220,R4030,3030
R2550,R1627,3030
R2550,R1069,3030
R2220,R2238,3030
R2754,R2238,3030
R2746,R1428,3030
R1911,R1428,3030
R1911,R2481,3030
R1227,R1428,3030
R1227,R2481,3030
R3593,R1428,3030
R3593,R2481,3030
R2195,R3552,3030
R3304,R2313,3030
R1945,R3341,3030
R4030,R2120,3030
R2012,R2762,3030
R2012,R1727,3030
R4030,R2662,3030
R4030,R2179,3030
R4030,R3847,3030
R4030,R1041,3030
R4030,R1564,3030
R4030,R3228,3030
R4030,R2754,3030
R4030,R2335,3030
R4030,R1027,3030
R4030,R1870,3030
R4030,R2561,3030
R4030,R3826,3030
R4030,R2223,3030
R4030,R3264,3030
R4030,R2208,3030
R4030,R4184,3030
R4030,R3364,3030
R4030,R1737,3030
R4030,R4290,3030
R4030,R3377,3030
R4030,R1488,3030
R4030,R2302,3030
R4030,R3208,3030
R4030,R4365,3030
R4030,R2034,3030
R4030,R3253,3030
R4030,R3989,3030
R4030,R4259,3030
R4030,R3689,3030
R4030,R3068,3030
R4030,R3952,3030
R2012,R3944,3030
R2012,R2262,3030
R2012,R1261,3030
R4030,R1707,3030
R4030,R2587,3030
R2012,R2255,3030
R4030,R3220,3030
R4030,R2092,3030
R4030,R2845,3030
R4030,R1062,3030
R2012,R2772,3030
R2012,R3002,3030
R2012,R1919,3030
R2012,R2443,3030
R2012,R2638,3030
R4030,R3481,3030
R4030,R2804,3030
R4030,R1005,3030
R4030,R3619,3030
R4030,R2465,3030
R4030,R4013,3030
R4030,R2369,3030
R3153,R4117,3030
R3826,R2238,3030
R3826,R4030,3030
R2223,R2238,3030
R2223,R4030,3030
R3264,R2238,3030
R3264,R4030,3030
R2208,R2238,3030
R2208,R4030,3030
R2968,R2429,3030
R2968,R4117,3030
R3153,R2429,3030
R3038,R2429,3030
R4030,R3165,3030
R3038,R4117,3030
R2429,R2968,3030
R2429,R3153,3030
R2429,R3038,3030
R2429,R1398,3030
R2412,R4057,3030
R2412,R2207,3030
R1398,R2429,3030
R1398,R4117,3030
R4057,R2412,3030
R4057,R1684,3030
R1428,R4082,3030
R1428,R1548,3030
R1428,R1169,3030
R1428,R1911,3030
R4030,R1892,3030
R4030,R3936,3030
R4030,R2305,3030
R4030,R3451,3030
R4030,R4155,3030
R4030,R2229,3030
R4030,R1043,3030
R2012,R1154,3030
R4030,R4110,3030
R4030,R3854,3030
R4030,R1501,3030
R4030,R2851,3030
R4030,R2434,3030
R4030,R2631,3030
R1428,R3742,3030
R1428,R3348,3030
R1428,R3352,3030
R1428,R3510,3030
R1428,R2160,3030
R1428,R2607,3030
R1428,R2746,3030
R1428,R3593,3030
R1428,R1227,3030
R2012,R2324,3030
R4030,R2220,3030
R2012,R1324,3030
R2238,R4110,3030
R4004,R1681,3030
R2073,R4033,3030
R2073,R1681,3030
R4033,R4004,3030
R4033,R2073,3030
R2238,R3451,3030
R2238,R4155,3030
R4033,R3104,3030
R2030,R1735,3030
R2238,R1043,3030
R2030,R2012,3030
R3516,R2510,3030
R3104,R4033,3030
R3849,R2401,3030
R3104,R1681,3030
R1681,R4004,3030
R1681,R2073,3030
R1681,R3104,3030
R2510,R3516,3030
R1735,R2030,3030
R2238,R3854,3030
R2238,R2851,3030
R2238,R2434,3030
R2238,R2631,3030
R2481,R3742,3030
R1735,R3341,3030
R4004,R4033,3030
R3849,R4080,3030
R2481,R3348,3030
R2342,R3254,3030
R2868,R1574,3030
R2868,R4092,3030
R3080,R1574,3030
R3080,R4092,3030
R2238,R2465,3030
R2238,R4013,3030
R1574,R2868,3030
R1574,R3080,3030
R2238,R2369,3030
R4092,R2868,3030
R4092,R3080,3030
R2238,R3165,3030
R2342,R3748,3030
R3089,R2401,3030
R3676,R3972,3030
R3676,R3181,3030
R2238,R1892,3030
R2238,R3936,3030
R2238,R2305,3030
R3972,R3676,3030
R3972,R2004,3030
R3181,R3676,3030
R3181,R2004,3030
R2004,R3972,3030
R2004,R3181,3030
R3089,R4080,3030
R2904,R2012,3030
R2238,R2229,3030
R2481,R2746,3030
R2481,R3510,3030
R1780,R3341,3030
R1752,R2012,3030
R2481,R1548,3030
R2481,R4082,3030
R2904,R3341,3030
R2481,R2607,3030
R3410,R2012,3030
R2481,R2160,3030
R1752,R3341,3030
R1780,R2012,3030
R2884,R3341,3030
R2481,R3593,3030
R2884,R2012,3030
R3410,R3341,3030
R2012,R1032,3030
R2481,R1911,3030
R2012,R2560,3030
R2481,R1169,3030
R2481,R1227,3030
R2481,R3352,3030
R3664,R1570,909
R1570,R3664,909
R3313,R3664,606
R3313,R1187,606
R3313,R4198,606
R4187,R4040,606
R1288,R4040,606
R1187,R3313,606
R3313,R2221,606
R1565,R4040,606
R3185,R3664,606
R3664,R4198,606
R3838,R3664,606
R4040,R4187,606
R4198,R4040,606
R3664,R3185,606
R2783,R3664,606
R4040,R4198,606
R3664,R3838,606
R3664,R3313,606
R4040,R1288,606
R4198,R3313,606
R4040,R1565,606
R4198,R3664,606
R3664,R2783,606
R3313,R3570,333
R1004,R1153,303
R1004,R2868,303
R1004,R1736,303
R2355,R3313,303
R1004,R2287,303
R4315,R1773,303
R1589,R4291,303
R1004,R4132,303
R2355,R4040,303
R1004,R1471,303
R1392,R2745,303
R3121,R2941,303
R1004,R1511,303
R2931,R1078,303
R2355,R3891,303
R1817,R3138,303
R1405,R3429,303
R3287,R1856,303
R1795,R1157,303
R1004,R1777,303
R2172,R1542,303
R2789,R2673,303
R4099,R1437,303
R3884,R1542,303
R3199,R3970,303
R3062,R1267,303
R3884,R4255,303
R1472,R3138,303
R3987,R3313,303
R1472,R4198,303
R1267,R3062,303
R2405,R3313,303
R2405,R2167,303
R2405,R3891,303
R3097,R4198,303
R3987,R3664,303
R2673,R2789,303
R2726,R4291,303
R2358,R2951,303
R2726,R3970,303
R1046,R2167,303
R3970,R3199,303
R3970,R2951,303
R3970,R2287,303
